IBRC_Geo_ID,State,Year,District Name,BEA Per Capita Personal Income
6500174,MN,2022,Arrowhead Regional Development Commission,54965
6500174,MN,2023,Arrowhead Regional Development Commission,57355
6500175,MN,2001,East Central Regional Development Commission,26049
6500175,MN,2002,East Central Regional Development Commission,26371
6500175,MN,2003,East Central Regional Development Commission,26809
6500175,MN,2004,East Central Regional Development Commission,27855
6500175,MN,2005,East Central Regional Development Commission,28961
6500175,MN,2006,East Central Regional Development Commission,29460
6500175,MN,2007,East Central Regional Development Commission,30828
6500175,MN,2008,East Central Regional Development Commission,32224
6500175,MN,2009,East Central Regional Development Commission,31612
6500175,MN,2010,East Central Regional Development Commission,32707
6500175,MN,2011,East Central Regional Development Commission,34606
6500175,MN,2012,East Central Regional Development Commission,35344
6500175,MN,2013,East Central Regional Development Commission,36363
6500175,MN,2014,East Central Regional Development Commission,37983
6500175,MN,2015,East Central Regional Development Commission,39643
6500175,MN,2016,East Central Regional Development Commission,40862
6500175,MN,2017,East Central Regional Development Commission,42215
6500175,MN,2018,East Central Regional Development Commission,43925
6500175,MN,2019,East Central Regional Development Commission,45817
6500175,MN,2020,East Central Regional Development Commission,49155
6500175,MN,2021,East Central Regional Development Commission,53006
6500175,MN,2022,East Central Regional Development Commission,53369
6500175,MN,2023,East Central Regional Development Commission,55472
6500176,MN,2001,Headwaters Regional Development Commission,22851
6500176,MN,2002,Headwaters Regional Development Commission,23618
6500176,MN,2003,Headwaters Regional Development Commission,25658
6500176,MN,2004,Headwaters Regional Development Commission,28413
6500176,MN,2005,Headwaters Regional Development Commission,27739
6500176,MN,2006,Headwaters Regional Development Commission,27269
6500176,MN,2007,Headwaters Regional Development Commission,27665
6500176,MN,2008,Headwaters Regional Development Commission,29206
6500176,MN,2009,Headwaters Regional Development Commission,30055
6500176,MN,2010,Headwaters Regional Development Commission,31051
6500176,MN,2011,Headwaters Regional Development Commission,32391
6500176,MN,2012,Headwaters Regional Development Commission,34102
6500176,MN,2013,Headwaters Regional Development Commission,34415
6500176,MN,2014,Headwaters Regional Development Commission,36216
6500176,MN,2015,Headwaters Regional Development Commission,38308
6500176,MN,2016,Headwaters Regional Development Commission,39661
6500176,MN,2017,Headwaters Regional Development Commission,41300
6500176,MN,2018,Headwaters Regional Development Commission,44022
6500176,MN,2019,Headwaters Regional Development Commission,45472
6500176,MN,2020,Headwaters Regional Development Commission,49810
6500176,MN,2021,Headwaters Regional Development Commission,54236
6500176,MN,2022,Headwaters Regional Development Commission,52512
6500176,MN,2023,Headwaters Regional Development Commission,54697
6500177,MN,2001,Mid-Minnesota Development Commission,26739
6500177,MN,2002,Mid-Minnesota Development Commission,27638
6500177,MN,2003,Mid-Minnesota Development Commission,28930
6500177,MN,2004,Mid-Minnesota Development Commission,30625
6500177,MN,2005,Mid-Minnesota Development Commission,31462
6500177,MN,2006,Mid-Minnesota Development Commission,32469
6500177,MN,2007,Mid-Minnesota Development Commission,34161
6500177,MN,2008,Mid-Minnesota Development Commission,37344
6500177,MN,2009,Mid-Minnesota Development Commission,35713
6500177,MN,2010,Mid-Minnesota Development Commission,37307
6500177,MN,2011,Mid-Minnesota Development Commission,39649
6500177,MN,2012,Mid-Minnesota Development Commission,42167
6500177,MN,2013,Mid-Minnesota Development Commission,42039
6500177,MN,2014,Mid-Minnesota Development Commission,42904
6500177,MN,2015,Mid-Minnesota Development Commission,45261
6500177,MN,2016,Mid-Minnesota Development Commission,44863
6500177,MN,2017,Mid-Minnesota Development Commission,46858
6500177,MN,2018,Mid-Minnesota Development Commission,48051
6500177,MN,2019,Mid-Minnesota Development Commission,47867
6500177,MN,2020,Mid-Minnesota Development Commission,52343
6500177,MN,2021,Mid-Minnesota Development Commission,57654
6500177,MN,2022,Mid-Minnesota Development Commission,60338
6500177,MN,2023,Mid-Minnesota Development Commission,60708
6500178,MN,2001,Northwest Regional Development Commission,24926
6500178,MN,2002,Northwest Regional Development Commission,25399
6500178,MN,2003,Northwest Regional Development Commission,29653
6500178,MN,2004,Northwest Regional Development Commission,28350
6500178,MN,2005,Northwest Regional Development Commission,29504
6500178,MN,2006,Northwest Regional Development Commission,30862
6500178,MN,2007,Northwest Regional Development Commission,33187
6500178,MN,2008,Northwest Regional Development Commission,39073
6500178,MN,2009,Northwest Regional Development Commission,34359
6500178,MN,2010,Northwest Regional Development Commission,37210
6500178,MN,2011,Northwest Regional Development Commission,40295
6500178,MN,2012,Northwest Regional Development Commission,44798
6500178,MN,2013,Northwest Regional Development Commission,44763
6500178,MN,2014,Northwest Regional Development Commission,42667
6500178,MN,2015,Northwest Regional Development Commission,43908
6500178,MN,2016,Northwest Regional Development Commission,44075
6500178,MN,2017,Northwest Regional Development Commission,45397
6500178,MN,2018,Northwest Regional Development Commission,48269
6500178,MN,2019,Northwest Regional Development Commission,47984
6500178,MN,2020,Northwest Regional Development Commission,55949
6500178,MN,2021,Northwest Regional Development Commission,64036
6500178,MN,2022,Northwest Regional Development Commission,65443
6500178,MN,2023,Northwest Regional Development Commission,63194
6500179,MN,2001,Region 5 Development Commission,23743
6500179,MN,2002,Region 5 Development Commission,24521
6500179,MN,2003,Region 5 Development Commission,25764
6500179,MN,2004,Region 5 Development Commission,27223
6500179,MN,2005,Region 5 Development Commission,27395
6500179,MN,2006,Region 5 Development Commission,28411
6500179,MN,2007,Region 5 Development Commission,30009
6500179,MN,2008,Region 5 Development Commission,31835
6500179,MN,2009,Region 5 Development Commission,31715
6500179,MN,2010,Region 5 Development Commission,33122
6500179,MN,2011,Region 5 Development Commission,34596
6500179,MN,2012,Region 5 Development Commission,36109
6500179,MN,2013,Region 5 Development Commission,36215
6500179,MN,2014,Region 5 Development Commission,38068
6500179,MN,2015,Region 5 Development Commission,39282
6500179,MN,2016,Region 5 Development Commission,39762
6500179,MN,2017,Region 5 Development Commission,41504
6500179,MN,2018,Region 5 Development Commission,42881
6500179,MN,2019,Region 5 Development Commission,44146
6500179,MN,2020,Region 5 Development Commission,47700
6500179,MN,2021,Region 5 Development Commission,54264
6500179,MN,2022,Region 5 Development Commission,54489
6500179,MN,2023,Region 5 Development Commission,56528
6500180,MN,2001,Region 9 Development Commission,27208
6500180,MN,2002,Region 9 Development Commission,27841
6500180,MN,2003,Region 9 Development Commission,29142
6500180,MN,2004,Region 9 Development Commission,30869
6500180,MN,2005,Region 9 Development Commission,31583
6500180,MN,2006,Region 9 Development Commission,32782
6500180,MN,2007,Region 9 Development Commission,33919
6500180,MN,2008,Region 9 Development Commission,36117
6500180,MN,2009,Region 9 Development Commission,34717
6500180,MN,2010,Region 9 Development Commission,36172
6500180,MN,2011,Region 9 Development Commission,39253
6500180,MN,2012,Region 9 Development Commission,41650
6500180,MN,2013,Region 9 Development Commission,41397
6500180,MN,2014,Region 9 Development Commission,42072
6500180,MN,2015,Region 9 Development Commission,43455
6500180,MN,2016,Region 9 Development Commission,42691
6500180,MN,2017,Region 9 Development Commission,44076
6500180,MN,2018,Region 9 Development Commission,45868
6500180,MN,2019,Region 9 Development Commission,47170
6500180,MN,2020,Region 9 Development Commission,51299
6500180,MN,2021,Region 9 Development Commission,56796
6500180,MN,2022,Region 9 Development Commission,58867
6500180,MN,2023,Region 9 Development Commission,59161
6500181,MN,2001,Southwest Regional Development Commission,25659
6500181,MN,2002,Southwest Regional Development Commission,25915
6500181,MN,2003,Southwest Regional Development Commission,27594
6500181,MN,2004,Southwest Regional Development Commission,30663
6500181,MN,2005,Southwest Regional Development Commission,31883
6500181,MN,2006,Southwest Regional Development Commission,32007
6500181,MN,2007,Southwest Regional Development Commission,34067
6500181,MN,2008,Southwest Regional Development Commission,37708
6500181,MN,2009,Southwest Regional Development Commission,36571
6500181,MN,2010,Southwest Regional Development Commission,38827
6500181,MN,2011,Southwest Regional Development Commission,42741
6500181,MN,2012,Southwest Regional Development Commission,44593
6500181,MN,2013,Southwest Regional Development Commission,44071
6500181,MN,2014,Southwest Regional Development Commission,45033
6500181,MN,2015,Southwest Regional Development Commission,46171
6500181,MN,2016,Southwest Regional Development Commission,43052
6500181,MN,2017,Southwest Regional Development Commission,45646
6500181,MN,2018,Southwest Regional Development Commission,47041
6500181,MN,2019,Southwest Regional Development Commission,48056
6500181,MN,2020,Southwest Regional Development Commission,55357
6500181,MN,2021,Southwest Regional Development Commission,60785
6500181,MN,2022,Southwest Regional Development Commission,65520
6500181,MN,2023,Southwest Regional Development Commission,63645
6500182,MN,2001,Upper Minnesota Valley Regional Development Commission,25042
6500182,MN,2002,Upper Minnesota Valley Regional Development Commission,25942
6500182,MN,2003,Upper Minnesota Valley Regional Development Commission,26803
6500182,MN,2004,Upper Minnesota Valley Regional Development Commission,29798
6500182,MN,2005,Upper Minnesota Valley Regional Development Commission,31272
6500182,MN,2006,Upper Minnesota Valley Regional Development Commission,32330
6500182,MN,2007,Upper Minnesota Valley Regional Development Commission,33767
6500182,MN,2008,Upper Minnesota Valley Regional Development Commission,37526
6500182,MN,2009,Upper Minnesota Valley Regional Development Commission,37104
6500182,MN,2010,Upper Minnesota Valley Regional Development Commission,39316
6500182,MN,2011,Upper Minnesota Valley Regional Development Commission,43397
6500182,MN,2012,Upper Minnesota Valley Regional Development Commission,47760
6500182,MN,2013,Upper Minnesota Valley Regional Development Commission,46284
6500182,MN,2014,Upper Minnesota Valley Regional Development Commission,44403
6500182,MN,2015,Upper Minnesota Valley Regional Development Commission,47731
6500182,MN,2016,Upper Minnesota Valley Regional Development Commission,44879
6500182,MN,2017,Upper Minnesota Valley Regional Development Commission,45730
6500182,MN,2018,Upper Minnesota Valley Regional Development Commission,46950
6500182,MN,2019,Upper Minnesota Valley Regional Development Commission,48314
6500182,MN,2020,Upper Minnesota Valley Regional Development Commission,54497
6500182,MN,2021,Upper Minnesota Valley Regional Development Commission,61091
6500182,MN,2022,Upper Minnesota Valley Regional Development Commission,67102
6500182,MN,2023,Upper Minnesota Valley Regional Development Commission,65406
6500183,MN,2001,West Central Initiative,25157
6500183,MN,2002,West Central Initiative,25969
6500183,MN,2003,West Central Initiative,27641
6500183,MN,2004,West Central Initiative,28553
6500183,MN,2005,West Central Initiative,28758
6500183,MN,2006,West Central Initiative,29964
6500183,MN,2007,West Central Initiative,32081
6500183,MN,2008,West Central Initiative,35302
6500183,MN,2009,West Central Initiative,34567
6500183,MN,2010,West Central Initiative,36727
6500183,MN,2011,West Central Initiative,39188
6500183,MN,2012,West Central Initiative,42883
6500183,MN,2013,West Central Initiative,42856
6500183,MN,2014,West Central Initiative,42805
6500183,MN,2015,West Central Initiative,43929
6500183,MN,2016,West Central Initiative,43672
6500183,MN,2017,West Central Initiative,44518
6500183,MN,2018,West Central Initiative,45770
6500183,MN,2019,West Central Initiative,46874
6500183,MN,2020,West Central Initiative,52159
6500183,MN,2021,West Central Initiative,57076
6500183,MN,2022,West Central Initiative,59147
6500183,MN,2023,West Central Initiative,59944
6500184,MO,2001,Boonslick Regional Planning Commission,23804
6500184,MO,2002,Boonslick Regional Planning Commission,24067
6500184,MO,2003,Boonslick Regional Planning Commission,25035
6500184,MO,2004,Boonslick Regional Planning Commission,26716
6500184,MO,2005,Boonslick Regional Planning Commission,27485
6500184,MO,2006,Boonslick Regional Planning Commission,28970
6500184,MO,2007,Boonslick Regional Planning Commission,29882
6500184,MO,2008,Boonslick Regional Planning Commission,31600
6500184,MO,2009,Boonslick Regional Planning Commission,30795
6500184,MO,2010,Boonslick Regional Planning Commission,31300
6500184,MO,2011,Boonslick Regional Planning Commission,32006
6500184,MO,2012,Boonslick Regional Planning Commission,33102
6500184,MO,2013,Boonslick Regional Planning Commission,33886
6500184,MO,2014,Boonslick Regional Planning Commission,34942
6500184,MO,2015,Boonslick Regional Planning Commission,36486
6500184,MO,2016,Boonslick Regional Planning Commission,38145
6500184,MO,2017,Boonslick Regional Planning Commission,39518
6500184,MO,2018,Boonslick Regional Planning Commission,40772
6500184,MO,2019,Boonslick Regional Planning Commission,43005
6500184,MO,2020,Boonslick Regional Planning Commission,45171
6500184,MO,2021,Boonslick Regional Planning Commission,49229
6500184,MO,2022,Boonslick Regional Planning Commission,50585
6500184,MO,2023,Boonslick Regional Planning Commission,54036
6500185,MO,2001,Bootheel Regional Planning & Economic Development Commission,21786
6500185,MO,2002,Bootheel Regional Planning & Economic Development Commission,22027
6500185,MO,2003,Bootheel Regional Planning & Economic Development Commission,24213
6500185,MO,2004,Bootheel Regional Planning & Economic Development Commission,25694
6500185,MO,2005,Bootheel Regional Planning & Economic Development Commission,25686
6500185,MO,2006,Bootheel Regional Planning & Economic Development Commission,27224
6500185,MO,2007,Bootheel Regional Planning & Economic Development Commission,28352
6500185,MO,2008,Bootheel Regional Planning & Economic Development Commission,31491
6500185,MO,2009,Bootheel Regional Planning & Economic Development Commission,29929
6500185,MO,2010,Bootheel Regional Planning & Economic Development Commission,30365
6500185,MO,2011,Bootheel Regional Planning & Economic Development Commission,32864
6500185,MO,2012,Bootheel Regional Planning & Economic Development Commission,32193
6500185,MO,2013,Bootheel Regional Planning & Economic Development Commission,34661
6500185,MO,2014,Bootheel Regional Planning & Economic Development Commission,34020
6500185,MO,2015,Bootheel Regional Planning & Economic Development Commission,32843
6500185,MO,2016,Bootheel Regional Planning & Economic Development Commission,34338
6500185,MO,2017,Bootheel Regional Planning & Economic Development Commission,34777
6500185,MO,2018,Bootheel Regional Planning & Economic Development Commission,35394
6500185,MO,2019,Bootheel Regional Planning & Economic Development Commission,37462
6500185,MO,2020,Bootheel Regional Planning & Economic Development Commission,41090
6500185,MO,2021,Bootheel Regional Planning & Economic Development Commission,46493
6500185,MO,2022,Bootheel Regional Planning & Economic Development Commission,48064
6500185,MO,2023,Bootheel Regional Planning & Economic Development Commission,49354
6500186,MO,2001,Green Hills Regional Planning Commission,22583
6500186,MO,2002,Green Hills Regional Planning Commission,22101
6500186,MO,2003,Green Hills Regional Planning Commission,22802
6500186,MO,2004,Green Hills Regional Planning Commission,25739
6500186,MO,2005,Green Hills Regional Planning Commission,25770
6500186,MO,2006,Green Hills Regional Planning Commission,26807
6500186,MO,2007,Green Hills Regional Planning Commission,28548
6500186,MO,2008,Green Hills Regional Planning Commission,30713
6500186,MO,2009,Green Hills Regional Planning Commission,31263
6500186,MO,2010,Green Hills Regional Planning Commission,30849
6500186,MO,2011,Green Hills Regional Planning Commission,33075
6500186,MO,2012,Green Hills Regional Planning Commission,32940
6500186,MO,2013,Green Hills Regional Planning Commission,34957
6500186,MO,2014,Green Hills Regional Planning Commission,36662
6500186,MO,2015,Green Hills Regional Planning Commission,34363
6500186,MO,2016,Green Hills Regional Planning Commission,35225
6500186,MO,2017,Green Hills Regional Planning Commission,36021
6500186,MO,2018,Green Hills Regional Planning Commission,36462
6500186,MO,2019,Green Hills Regional Planning Commission,38844
6500186,MO,2020,Green Hills Regional Planning Commission,42999
6500186,MO,2021,Green Hills Regional Planning Commission,46148
6500186,MO,2022,Green Hills Regional Planning Commission,46921
6500186,MO,2023,Green Hills Regional Planning Commission,49273
6500187,MO,2001,Harry S. Truman Coordinating Council,23748
6500187,MO,2002,Harry S. Truman Coordinating Council,23947
6500187,MO,2003,Harry S. Truman Coordinating Council,24442
6500187,MO,2004,Harry S. Truman Coordinating Council,25877
6500187,MO,2005,Harry S. Truman Coordinating Council,26078
6500187,MO,2006,Harry S. Truman Coordinating Council,26853
6500187,MO,2007,Harry S. Truman Coordinating Council,27780
6500187,MO,2008,Harry S. Truman Coordinating Council,29668
6500187,MO,2009,Harry S. Truman Coordinating Council,29459
6500187,MO,2010,Harry S. Truman Coordinating Council,29838
6500187,MO,2011,Harry S. Truman Coordinating Council,31774
6500187,MO,2012,Harry S. Truman Coordinating Council,33103
6500187,MO,2013,Harry S. Truman Coordinating Council,32891
6500187,MO,2014,Harry S. Truman Coordinating Council,33928
6500187,MO,2015,Harry S. Truman Coordinating Council,35100
6500187,MO,2016,Harry S. Truman Coordinating Council,35502
6500187,MO,2017,Harry S. Truman Coordinating Council,36442
6500187,MO,2018,Harry S. Truman Coordinating Council,37994
6500187,MO,2019,Harry S. Truman Coordinating Council,38120
6500187,MO,2020,Harry S. Truman Coordinating Council,40265
6500187,MO,2021,Harry S. Truman Coordinating Council,43134
6500187,MO,2022,Harry S. Truman Coordinating Council,45157
6500187,MO,2023,Harry S. Truman Coordinating Council,46595
6500188,MO,2001,Kaysinger Basin Regional Planning Commission,21045
6500188,MO,2002,Kaysinger Basin Regional Planning Commission,20957
6500188,MO,2003,Kaysinger Basin Regional Planning Commission,21905
6500188,MO,2004,Kaysinger Basin Regional Planning Commission,23635
6500188,MO,2005,Kaysinger Basin Regional Planning Commission,23828
6500188,MO,2006,Kaysinger Basin Regional Planning Commission,24593
6500188,MO,2007,Kaysinger Basin Regional Planning Commission,25812
6500188,MO,2008,Kaysinger Basin Regional Planning Commission,27890
6500188,MO,2009,Kaysinger Basin Regional Planning Commission,28545
6500188,MO,2010,Kaysinger Basin Regional Planning Commission,28923
6500188,MO,2011,Kaysinger Basin Regional Planning Commission,29644
6500188,MO,2012,Kaysinger Basin Regional Planning Commission,30830
6500188,MO,2013,Kaysinger Basin Regional Planning Commission,32212
6500188,MO,2014,Kaysinger Basin Regional Planning Commission,33436
6500188,MO,2015,Kaysinger Basin Regional Planning Commission,33683
6500188,MO,2016,Kaysinger Basin Regional Planning Commission,33627
6500188,MO,2017,Kaysinger Basin Regional Planning Commission,35044
6500188,MO,2018,Kaysinger Basin Regional Planning Commission,35861
6500188,MO,2019,Kaysinger Basin Regional Planning Commission,37180
6500188,MO,2020,Kaysinger Basin Regional Planning Commission,40504
6500188,MO,2021,Kaysinger Basin Regional Planning Commission,43342
6500188,MO,2022,Kaysinger Basin Regional Planning Commission,44320
6500188,MO,2023,Kaysinger Basin Regional Planning Commission,47134
6500189,MO,2001,Lake of the Ozarks Council of Local Governments,22147
6500189,MO,2002,Lake of the Ozarks Council of Local Governments,22600
6500189,MO,2003,Lake of the Ozarks Council of Local Governments,23694
6500189,MO,2004,Lake of the Ozarks Council of Local Governments,25278
6500189,MO,2005,Lake of the Ozarks Council of Local Governments,25769
6500189,MO,2006,Lake of the Ozarks Council of Local Governments,26280
6500189,MO,2007,Lake of the Ozarks Council of Local Governments,26911
6500189,MO,2008,Lake of the Ozarks Council of Local Governments,28364
6500189,MO,2009,Lake of the Ozarks Council of Local Governments,28332
6500189,MO,2010,Lake of the Ozarks Council of Local Governments,28302
6500189,MO,2011,Lake of the Ozarks Council of Local Governments,30154
6500189,MO,2012,Lake of the Ozarks Council of Local Governments,31607
6500189,MO,2013,Lake of the Ozarks Council of Local Governments,31691
6500189,MO,2014,Lake of the Ozarks Council of Local Governments,33630
6500189,MO,2015,Lake of the Ozarks Council of Local Governments,35015
6500189,MO,2016,Lake of the Ozarks Council of Local Governments,35107
6500189,MO,2017,Lake of the Ozarks Council of Local Governments,36780
6500189,MO,2018,Lake of the Ozarks Council of Local Governments,37970
6500189,MO,2019,Lake of the Ozarks Council of Local Governments,39150
6500189,MO,2020,Lake of the Ozarks Council of Local Governments,42829
6500189,MO,2021,Lake of the Ozarks Council of Local Governments,47692
6500189,MO,2022,Lake of the Ozarks Council of Local Governments,47639
6500189,MO,2023,Lake of the Ozarks Council of Local Governments,50504
6500190,MO,2001,Mark Twain Regional Council of Governments,22666
6500190,MO,2002,Mark Twain Regional Council of Governments,22708
6500190,MO,2003,Mark Twain Regional Council of Governments,23648
6500190,MO,2004,Mark Twain Regional Council of Governments,26477
6500190,MO,2005,Mark Twain Regional Council of Governments,25906
6500190,MO,2006,Mark Twain Regional Council of Governments,27717
6500190,MO,2007,Mark Twain Regional Council of Governments,29311
6500190,MO,2008,Mark Twain Regional Council of Governments,30800
6500190,MO,2009,Mark Twain Regional Council of Governments,31130
6500190,MO,2010,Mark Twain Regional Council of Governments,31591
6500190,MO,2011,Mark Twain Regional Council of Governments,32884
6500190,MO,2012,Mark Twain Regional Council of Governments,33208
6500190,MO,2013,Mark Twain Regional Council of Governments,34679
6500190,MO,2014,Mark Twain Regional Council of Governments,35146
6500190,MO,2015,Mark Twain Regional Council of Governments,35612
6500190,MO,2016,Mark Twain Regional Council of Governments,36627
6500190,MO,2017,Mark Twain Regional Council of Governments,37245
6500190,MO,2018,Mark Twain Regional Council of Governments,37629
6500190,MO,2019,Mark Twain Regional Council of Governments,39236
6500190,MO,2020,Mark Twain Regional Council of Governments,43125
6500190,MO,2021,Mark Twain Regional Council of Governments,46480
6500190,MO,2022,Mark Twain Regional Council of Governments,48989
6500190,MO,2023,Mark Twain Regional Council of Governments,51878
6500191,MO,2001,Meramec Regional Planning Commission,22037
6500191,MO,2002,Meramec Regional Planning Commission,22753
6500191,MO,2003,Meramec Regional Planning Commission,23713
6500191,MO,2004,Meramec Regional Planning Commission,25209
6500191,MO,2005,Meramec Regional Planning Commission,26325
6500191,MO,2006,Meramec Regional Planning Commission,27408
6500191,MO,2007,Meramec Regional Planning Commission,28515
6500191,MO,2008,Meramec Regional Planning Commission,30244
6500191,MO,2009,Meramec Regional Planning Commission,30926
6500191,MO,2010,Meramec Regional Planning Commission,31287
6500191,MO,2011,Meramec Regional Planning Commission,32662
6500191,MO,2012,Meramec Regional Planning Commission,32709
6500191,MO,2013,Meramec Regional Planning Commission,32994
6500191,MO,2014,Meramec Regional Planning Commission,33350
6500191,MO,2015,Meramec Regional Planning Commission,34788
6500191,MO,2016,Meramec Regional Planning Commission,35057
6500191,MO,2017,Meramec Regional Planning Commission,36045
6500191,MO,2018,Meramec Regional Planning Commission,37278
6500191,MO,2019,Meramec Regional Planning Commission,38708
6500191,MO,2020,Meramec Regional Planning Commission,41725
6500191,MO,2021,Meramec Regional Planning Commission,44013
6500191,MO,2022,Meramec Regional Planning Commission,44626
6500191,MO,2023,Meramec Regional Planning Commission,47839
6500193,MO,2001,Mid-Missouri Regional Planning Commission,27355
6500193,MO,2002,Mid-Missouri Regional Planning Commission,27668
6500193,MO,2003,Mid-Missouri Regional Planning Commission,28713
6500193,MO,2004,Mid-Missouri Regional Planning Commission,30571
6500193,MO,2005,Mid-Missouri Regional Planning Commission,30996
6500193,MO,2006,Mid-Missouri Regional Planning Commission,32365
6500193,MO,2007,Mid-Missouri Regional Planning Commission,33639
6500193,MO,2008,Mid-Missouri Regional Planning Commission,35742
6500193,MO,2009,Mid-Missouri Regional Planning Commission,36063
6500193,MO,2010,Mid-Missouri Regional Planning Commission,35951
6500193,MO,2011,Mid-Missouri Regional Planning Commission,36970
6500193,MO,2012,Mid-Missouri Regional Planning Commission,38449
6500193,MO,2013,Mid-Missouri Regional Planning Commission,39010
6500193,MO,2014,Mid-Missouri Regional Planning Commission,39791
6500193,MO,2015,Mid-Missouri Regional Planning Commission,40909
6500193,MO,2016,Mid-Missouri Regional Planning Commission,41471
6500193,MO,2017,Mid-Missouri Regional Planning Commission,42846
6500193,MO,2018,Mid-Missouri Regional Planning Commission,43528
6500193,MO,2019,Mid-Missouri Regional Planning Commission,46254
6500193,MO,2020,Mid-Missouri Regional Planning Commission,49408
6500193,MO,2021,Mid-Missouri Regional Planning Commission,52702
6500193,MO,2022,Mid-Missouri Regional Planning Commission,54892
6500193,MO,2023,Mid-Missouri Regional Planning Commission,58384
6500194,KS,2001,MO-KAN Regional Council,21702
6500194,MO,2001,MO-KAN Regional Council,24253
6500194,KS,2002,MO-KAN Regional Council,21518
6500194,MO,2002,MO-KAN Regional Council,24769
6500194,MO,2003,MO-KAN Regional Council,25353
6500194,KS,2003,MO-KAN Regional Council,22254
6500194,MO,2004,MO-KAN Regional Council,27060
6500194,KS,2004,MO-KAN Regional Council,24067
6500194,MO,2005,MO-KAN Regional Council,27610
6500194,KS,2005,MO-KAN Regional Council,25482
6500194,MO,2006,MO-KAN Regional Council,28882
6500194,KS,2006,MO-KAN Regional Council,26653
6500194,KS,2007,MO-KAN Regional Council,28859
6500194,MO,2007,MO-KAN Regional Council,29989
6500194,MO,2008,MO-KAN Regional Council,31939
6500194,KS,2008,MO-KAN Regional Council,31073
6500194,MO,2009,MO-KAN Regional Council,31607
6500194,KS,2009,MO-KAN Regional Council,30692
6500194,MO,2010,MO-KAN Regional Council,31480
6500194,KS,2010,MO-KAN Regional Council,30264
6500194,MO,2011,MO-KAN Regional Council,33404
6500194,KS,2011,MO-KAN Regional Council,32824
6500194,KS,2012,MO-KAN Regional Council,32093
6500194,MO,2012,MO-KAN Regional Council,34066
6500194,KS,2013,MO-KAN Regional Council,33070
6500194,MO,2013,MO-KAN Regional Council,34953
6500194,MO,2014,MO-KAN Regional Council,35800
6500194,KS,2014,MO-KAN Regional Council,32713
6500194,MO,2015,MO-KAN Regional Council,36255
6500194,KS,2015,MO-KAN Regional Council,33863
6500194,MO,2016,MO-KAN Regional Council,36804
6500194,KS,2016,MO-KAN Regional Council,35136
6500194,KS,2017,MO-KAN Regional Council,36744
6500194,MO,2017,MO-KAN Regional Council,37839
6500194,KS,2018,MO-KAN Regional Council,37744
6500194,MO,2018,MO-KAN Regional Council,38383
6500194,KS,2019,MO-KAN Regional Council,39538
6500194,MO,2019,MO-KAN Regional Council,40742
6500194,KS,2020,MO-KAN Regional Council,43440
6500194,MO,2020,MO-KAN Regional Council,43807
6500194,MO,2021,MO-KAN Regional Council,46543
6500194,KS,2021,MO-KAN Regional Council,47418
6500194,KS,2022,MO-KAN Regional Council,45588
6500194,MO,2022,MO-KAN Regional Council,48925
6500194,KS,2023,MO-KAN Regional Council,47615
6500194,MO,2023,MO-KAN Regional Council,51817
6500195,MO,2001,Northeast Missouri Regional Planning Commission,20541
6500195,MO,2002,Northeast Missouri Regional Planning Commission,20387
6500195,MO,2003,Northeast Missouri Regional Planning Commission,21465
6500195,MO,2004,Northeast Missouri Regional Planning Commission,23245
6500195,MO,2005,Northeast Missouri Regional Planning Commission,23117
6500195,MO,2006,Northeast Missouri Regional Planning Commission,24167
6500195,MO,2007,Northeast Missouri Regional Planning Commission,25836
6500195,MO,2008,Northeast Missouri Regional Planning Commission,27327
6500195,MO,2009,Northeast Missouri Regional Planning Commission,28387
6500195,MO,2010,Northeast Missouri Regional Planning Commission,27732
6500195,MO,2011,Northeast Missouri Regional Planning Commission,29125
6500195,MO,2012,Northeast Missouri Regional Planning Commission,29984
6500195,MO,2013,Northeast Missouri Regional Planning Commission,31901
6500195,MO,2014,Northeast Missouri Regional Planning Commission,32262
6500195,MO,2015,Northeast Missouri Regional Planning Commission,31004
6500195,MO,2016,Northeast Missouri Regional Planning Commission,31402
6500195,MO,2017,Northeast Missouri Regional Planning Commission,32214
6500195,MO,2018,Northeast Missouri Regional Planning Commission,32798
6500195,MO,2019,Northeast Missouri Regional Planning Commission,34488
6500195,MO,2020,Northeast Missouri Regional Planning Commission,37921
6500195,MO,2021,Northeast Missouri Regional Planning Commission,40768
6500195,MO,2022,Northeast Missouri Regional Planning Commission,41619
6500195,MO,2023,Northeast Missouri Regional Planning Commission,44124
6500196,MO,2001,Northwest Missouri Regional Council of Governments,22574
6500196,MO,2002,Northwest Missouri Regional Council of Governments,22091
6500196,MO,2003,Northwest Missouri Regional Council of Governments,23286
6500196,MO,2004,Northwest Missouri Regional Council of Governments,25811
6500196,MO,2005,Northwest Missouri Regional Council of Governments,25749
6500196,MO,2006,Northwest Missouri Regional Council of Governments,26577
6500196,MO,2007,Northwest Missouri Regional Council of Governments,28422
6500196,MO,2008,Northwest Missouri Regional Council of Governments,30390
6500196,MO,2009,Northwest Missouri Regional Council of Governments,32143
6500196,MO,2010,Northwest Missouri Regional Council of Governments,30710
6500196,MO,2011,Northwest Missouri Regional Council of Governments,32392
6500196,MO,2012,Northwest Missouri Regional Council of Governments,32641
6500196,MO,2013,Northwest Missouri Regional Council of Governments,36247
6500196,MO,2014,Northwest Missouri Regional Council of Governments,35808
